Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"EPS diluted, Trailing 12 months","EPS diluted, Trailing 12 months - Currency","EPS diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst Rating
AUSI,"Aura Systems, Inc.",0.399,USD,-4.999999999999991,75190,2.7050168186642205,46196221,USD,,,,,0,Producer manufacturing,
XPON,Expion360 Inc.,1.44,USD,2.85714285714286,62445,0.8291232100060407,4528034,USD,,-117.606,USD,-19.682491222714084,0,Producer manufacturing,
ACPS,AC Partners Inc.,0.3827,USD,27.566666666666666,5000,0.1497127013261551,12572188,USD,16.42489270386266,0.0233,USD,-71.16336633663366,0,Producer manufacturing,
MGON,"Megola, Inc.",0.00805,USD,-27.802690582959645,1626000,6.811966270293459,2349609,USD,,,,,0,Producer manufacturing,
SUNWQ,"Sunworks, Inc.",0.000001,USD,0,1541,0.06544385885190832,57.00000000000001,USD,,,,,0,Producer manufacturing,
FUNN,Amfil Technologies Inc.,0.0021,USD,2.4390243902438877,214800,0.41198895532029645,1661435,USD,,-0.002,USD,-11.111111111111116,0,Producer manufacturing,
SCNA,Smart Cannabis Corp.,0.0004,USD,0,331000,1.0146377589931852,1961495,USD,,0,USD,,0,Producer manufacturing,
BTZI,Bots Inc.,0.0083,USD,-2.352941176470594,202542,0.5823857509838122,6477108.999999999,USD,,,,,0.120482,Producer manufacturing,
AERN,AER ENERGY RESOURCES INC,0.000001,USD,0,40500,0.5043442093190357,1372.933,USD,,,,,0,Producer manufacturing,
ATXG,Addentax Group Corp.,1.085,USD,-1.3636363636363749,22434,0.35136519332603294,10626239.999999998,USD,,-0.416,USD,46.058091286307054,0,Producer manufacturing,
TPII,"Triad Pro Innovators, Inc.",0.0002,USD,0,525000,4.852937506181719,74480,USD,,,,,0,Producer manufacturing,
DAIO,Data I/O Corporation,3.0199,USD,0.6633333333333269,15860,1.1451180857899943,27891852,USD,,-0.1944,USD,-305.2798310454066,0,Producer manufacturing,Strong buy
GARB,GARB OIL & POWER CORP,0.000001,USD,0,150000,0.08415620806040307,47497.579999999994,USD,,,,,,Producer manufacturing,
CREV,Carbon Revolution Public Limited Company,3.66,USD,2.5210084033613533,26381,0.3997417990123509,6899773,USD,,,,,0,Producer manufacturing,
RGGI,Resgreen Group International Inc,0.000001,USD,-99,237823,2.718424517863511,459.786,USD,,,,,0,Producer manufacturing,
CEAD,CEA Industries Inc.,11.65,USD,-2.9166666666666634,14928,0.47157235009066273,9347330,USD,,-4.4034,USD,7.8323844608171305,0,Producer manufacturing,
VPOR,VAPOR GROUP INC,0.000001,USD,0,250000,0.7755843562773937,27302,USD,,,,,0,Producer manufacturing,
TOGI,"TurnOnGreen, Inc",0.0084,USD,7.69230769230769,102585,0.1376838485712541,1545179,USD,,-0.0244,USD,45.8980044345898,0,Producer manufacturing,
DLPX,"Delphax Technologies, Inc.",0.03,USD,-9.090909090909099,126027,11.937087974539669,205560,USD,,-0.0134,USD,-7.199999999999998,0,Producer manufacturing,
ESWW,ENVIRO SOLUTIONS WORLDWIDE,0.00055,USD,-8.33333333333332,1,0.09433962264150944,74.25,USD,,,,,0,Producer manufacturing,
WOEN,Wolf Energy Services Inc.,0.0001,USD,9900.000000000002,400,0.021638932767835888,7827,USD,,,,,0,Producer manufacturing,
FLUX,"Flux Power Holdings, Inc.",1.53,USD,2.684563758389264,183649,2.4250719338485895,25524170,USD,,-0.5035,USD,-19.909502262443425,0,Producer manufacturing,Strong buy
SENR,"Strategic Environmental & Energy Resources, Inc.",0.036,USD,-7.096774193548394,100,0.0027812466103556937,2242929,USD,,-0.0336,USD,21.86046511627907,0,Producer manufacturing,
HYEG,"Hydrogen Engine Center, Inc.",0.0217,USD,-56.07287449392713,2574,0.11808260277177579,2364955.0000000005,USD,4.822222222222223,0.0045,USD,,0,Producer manufacturing,
BFYW,Better For You Wellness Inc.,0.0004,USD,-20,200,0.000045719086479618,203122,USD,,-0.0041,USD,45.33333333333333,0,Producer manufacturing,
AYRO,"AYRO, Inc.",0.592,USD,-3.911702645674405,84660,0.22197441866745607,4004643,USD,,-4.1615,USD,39.599994194400495,0,Producer manufacturing,
QUAN,Quantum International Corp,0.086,USD,11.688311688311682,81358,0.4651085680180834,3263282,USD,,-0.0018,USD,97.29323308270678,0,Producer manufacturing,
SATT,SATIVUS TECH CORP.,0.0918,USD,0,210,0.013067177738507095,386989,USD,,-0.1845,USD,-5.912743972445467,0,Producer manufacturing,
TGEN,Tecogen Inc,1.9099,USD,-15.491150442477872,195485,1.267218148734208,47461514,USD,,-0.2181,USD,-29.821428571428555,0,Producer manufacturing,
SCND,"Scientific Industries, Inc.",1.2,USD,13.20754716981131,700,0.07509682125883729,12604316.923076922,USD,,-0.6502,USD,46.13536575263028,0,Producer manufacturing,
OMTK,Omnitek Engineering Corp.,0.0306,USD,-4.375000000000006,30450,1.556191546992385,671612,USD,,-0.0115,USD,-45.56962025316454,0,Producer manufacturing,
BWEN,"Broadwind, Inc.",1.56,USD,-2.500000000000002,74944,0.9900903769250179,34497911.00000001,USD,10.833333333333334,0.144,USD,-14.387633769322235,0,Producer manufacturing,Strong buy
HIHO,Highway Holdings Limited,1.87,USD,0,638,0.24960876369327073,8231413.999999999,USD,,-0.1734,USD,23.070097604259093,6.41711,Producer manufacturing,
VALV,SHENGKAI INNOVATIONS INC,0.000001,USD,0,13485,0.9573471155347939,17.195999999999998,USD,,,,,0,Producer manufacturing,
ECDA,"ECD Automotive Design, Inc.",0.843,USD,-6.2395729062395775,44556,2.366752010538729,29631168,USD,,-0.1452,USD,-815.2709359605911,0,Producer manufacturing,
PTOS,"P2 Solar, Inc.",0.012,USD,-14.285714285714285,20000,0.08775671031685438,815358,USD,,-0.0028,USD,3.44827586206896,0,Producer manufacturing,
INLF,INLIF LIMITED,2.43,USD,-11.956521739130423,581700,0.20733478986884588,35235000,USD,,,,,0,Producer manufacturing,
CCGM,CHINA CGAME INC,0.000001,USD,-99,2107,4.741224122412241,20.04,USD,,,,,0,Producer manufacturing,
UVSE,UNIVERSAL ENERGY CORPORATION,0.000001,USD,0,3075000,1.8371726158398571,86188,USD,,,,,0,Producer manufacturing,
GLGI,"Greystone Logistics, Inc.",1.006,USD,-3.036144578313261,7596,0.3170495525577668,28449381,USD,15.288753799392097,0.0658,USD,-72.31804795961297,0,Producer manufacturing,
INQD,Indoor Harvest Corp.,0.0002,USD,100,174000,0.14226477010830763,641140.9999999999,USD,,,,,0,Producer manufacturing,
MVLA,MOVELLA HOLDINGS INC,0.02,USD,0,201,0.007273964274340639,1018149,USD,,,,,0,Producer manufacturing,
EVTV,"Envirotech Vehicles, Inc.",0.3561,USD,-5.51870522685062,120824,0.37040829402614533,7076637,USD,,-0.628,USD,80.28938200307586,0,Producer manufacturing,
EFOI,"Energy Focus, Inc.",2,USD,-15.254237288135588,279504,0.03528165567485255,10521482,USD,,-0.4654,USD,84.24989001319842,0,Producer manufacturing,
VPRB,"VPR Brands, LP",0.04125,USD,3.1250000000000027,20804,0.9792606121084888,3784555.9999999995,USD,,-0.0085,USD,-121.09181141439207,0,Producer manufacturing,
GTLA,GT LEGEND AUTOMOTIVE HLDGS INC,0.000001,USD,0,27000000,34.39435239638192,5906,USD,,,,,0,Producer manufacturing,
CETY,"Clean Energy Technologies, Inc.",0.4491,USD,-1.5131578947368458,53591,0.9087748810424178,20571714.000000004,USD,,-0.1632,USD,-504.4444444444445,0,Producer manufacturing,
TNLX,Trans-Lux Corp.,0.3441,USD,-32.26377952755905,230,0.06958521162980667,4644069,USD,,-0.3376,USD,-61.22254059216811,0,Producer manufacturing,
HIPH,American Premium Water Corporation,0.000001,USD,0,1021310,5.5883159214283795,64396,USD,,0,USD,,0,Producer manufacturing,
FWDG,FUTUREWORLD CORP,0.000001,USD,0,25000,0.043450558304913775,8788.141,USD,,,,,,Producer manufacturing,
PPSI,"Pioneer Power Solutions, Inc.",3.8,USD,-1.2987012987013056,60622,0.7372409951817017,41847510,USD,,-0.6885,USD,-488.9830508474576,0,Producer manufacturing,Strong buy
CPSH,CPS Technologies Corp.,1.61,USD,-5.847953216374261,24650,0.17058068016364675,23386796,USD,,-0.1378,USD,-234.43902439024393,0,Producer manufacturing,
DSWL,"Deswell Industries, Inc.",2.37,USD,0.42372881355933184,15509,0.736535164579445,37766514,USD,3.658536585365854,0.6478,USD,67.65010351966873,8.43882,Producer manufacturing,
WNDW,"SolarWindow Technologies, Inc.",0.301,USD,-0.33112582781456984,10101,0.9136876763875823,16012718,USD,,-0.0659,USD,-61.519607843137244,0,Producer manufacturing,
TFRY,TASTY FRIES INC,0.000001,USD,0,11000,0.04083663120067121,50,USD,,,,,0,Producer manufacturing,
RENO,"Renovare Environmental, Inc.",0.0001,USD,9900.000000000002,350,0.04558360032299237,3520,USD,,,,,0,Producer manufacturing,
SCIA,"SCI Engineered Materials, Inc.",4.81,USD,1.0504201680672232,5603,1.1099885098458735,21972691,USD,11.806578301423661,0.4074,USD,-15.319060486385375,0,Producer manufacturing,
GLEC,GLOBAL ECOLOGY COR,0.000001,USD,0,1500,0.015374507631393104,499.9,USD,,,,,0,Producer manufacturing,
MNIZ,GEN 2 TECHNOLOGIES INC.,0.2603,USD,-38.023809523809526,13524,8.720098007608485,759.0000000000001,USD,,-1.4701,USD,-709.7469929489838,0,Producer manufacturing,
KNOS,"Kronos Advanced Technologies, Inc.",0.00544,USD,-1.9819819819819795,8700,0.02760089236540282,3586722,USD,,,,,0,Producer manufacturing,
TRT,Trio-Tech International,5.85,USD,0,3275,0.9460669613195829,24871596,USD,44.48669201520912,0.1315,USD,-37.38095238095237,0,Producer manufacturing,
TRSG,Tungray Technologies Inc,1.91,USD,0,1302,0.7746772178259058,22525556.349999998,USD,,,,,0,Producer manufacturing,
SGBX,Safe & Green Holdings Corp.,0.6262,USD,-4.060058219702769,181416,0.04258357739465901,3779124,USD,,-26.2882,USD,-14.731503788275543,0,Producer manufacturing,
CNEY,CN Energy Group Inc.,0.2446,USD,4.12941677309494,13668915,24.624855495390715,1690909.9999999998,USD,,-3.2428,USD,4.8892799530723,0,Producer manufacturing,
RINO,RINO International Corp.,0.0001,USD,9900.000000000002,12000,4.14966456878069,2860.5,USD,,,,,0,Producer manufacturing,
SOEN,SOLAR ENERTECH CORP,0.000001,USD,0,775,0.047786410161548894,183.069,USD,,,,,0,Producer manufacturing,
AURM,Aurum Megametals Corp.,0.0526,USD,-94.62167689161555,6000,,1903200,USD,,-0.0003,USD,-125,0,Producer manufacturing,
GWTR,"Global Water Technologies, Inc.",0.0165,USD,-12.23404255319149,5150,0.36994734535841794,188908.99999999997,USD,,-0.0048,USD,17.24137931034483,0,Producer manufacturing,
HYFM,"Hydrofarm Holdings Group, Inc.",5.79,USD,-1.025641025641019,15812,0.48055312844280657,26717618.000000004,USD,,-14.04,USD,25.008011964533715,0,Producer manufacturing,Neutral
CDNO,"Consolidated Capital of North America, Inc.",0.0008,USD,0,90000,0.6190753627953591,160000,USD,,,,,0,Producer manufacturing,
CVR,Chicago Rivet & Machine Co.,14.79,USD,-1.0040160642570306,3382,1.8695411829740187,14289093,USD,,-3.6697,USD,15.006021863998505,2.23124,Producer manufacturing,
CSOL,"China Solar & Clean Energy Solutions, Inc.",0.011,USD,-19.708029197080297,1200,0.0879597730637855,621764,USD,,,,,0,Producer manufacturing,
SYPR,"Sypris Solutions, Inc.",1.93,USD,-4.455445544554459,58658,1.5733049381358408,44432476,USD,,-0.1329,USD,-650.8474576271186,0,Producer manufacturing,
DFLI,Dragonfly Energy Holdings Corp,2.09,USD,-3.240740740740754,62017,2.325242208824499,15159524.999999998,USD,,-4.1008,USD,22.481616604601054,0,Producer manufacturing,Strong buy
HPIL,HPIL Holding,0.000001,USD,0,20000,0.08722468074676538,38130,USD,,,,,0,Producer manufacturing,
LIQT,"LiqTech International, Inc.",1.61,USD,-0.8009858287122551,2594,0.46847627819616766,15213536,USD,,-1.8239,USD,-36.254295532646054,0,Producer manufacturing,Strong buy
NXU,"Nxu, Inc.",0.3064,USD,-7.151515151515155,4660892,0.19561339246733245,7486602.999999999,USD,,-2.7397,USD,99.40732616422324,0,Producer manufacturing,Neutral
ZKIN,"ZK International Group Co., Ltd",1.92,USD,3.225806451612894,68303,1.1442015984615101,9914775,USD,,-0.081,USD,95.82861262745907,0,Producer manufacturing,
GPUS,"Hyperscale Data, Inc.",3.1,USD,-1.5873015873015817,35007,0.2569928452816005,3905667.9999999995,USD,,-843.5658,USD,99.49153503545111,0,Producer manufacturing,
FKST,"Flowerkist Skin Care & Cosmetics, Inc.",1.83,USD,-7.388663967611331,100,0.3425830763960261,238288,USD,,-0.0311,USD,98.35935851445453,0,Producer manufacturing,
ESNC,ENSYNC INC,0.000001,USD,0,36167,3.403920904273842,68.088,USD,,,,,0,Producer manufacturing,
BERI,"Blue Earth Resources, Inc.",0.028,USD,-9.677419354838706,2000,0.09617326575558527,409248,USD,,,,,0,Producer manufacturing,
CHUC,"Charlie's Holdings, Inc.",0.049,USD,2.0833333333333353,14000,0.7836464187358592,12228703,USD,,-0.0133,USD,30.36649214659686,0,Producer manufacturing,
SVTE,SERVICE TEAM INC,0.000001,USD,0,10000,0.00416828587204938,8852.869999999999,USD,,,,,0,Producer manufacturing,
OWUV,One World Universe Inc.,0.00765,USD,-8.928571428571427,37486,0.4120549655778124,1524716.0000000002,USD,,,,,0,Producer manufacturing,
NCNCF,noco-noco Inc.,0.0014,USD,0,1000,0.013142918726819176,396736,USD,,-0.0814,USD,-280.08849557522126,0,Producer manufacturing,
CDTG,CDT Environmental Technology Investment Holdings Limited,1.5,USD,-0.6622516556291397,28449,0.7205580278558023,16050000,USD,16.611295681063122,0.0903,USD,-3.422459893048122,0,Producer manufacturing,
AGLY,Atlantis Glory Inc.,0.0018,USD,-99.91219512195123,2500,16.611295681063122,1087146,USD,,-0.0001,USD,0,0,Producer manufacturing,
ARTW,"Art's-Way Manufacturing Co., Inc.",1.68,USD,-3.448275862068969,21542,0.62307476492247,8538531,USD,,-0.075,USD,-239.66480446927375,0,Producer manufacturing,
SVT,"Servotronics, Inc.",10.595,USD,1.9730510105871033,7996,5.127942025267749,27062133,USD,181.11111111111111,0.0585,USD,,0,Producer manufacturing,
CAPT,Captivision Inc.,0.563,USD,17.536534446764087,1735260,0.4623830599278034,18224035,USD,,,,,0,Producer manufacturing,
ELEK,Elektros Inc.,0.0138,USD,17.446808510638295,111800,0.41536894831034377,917990,USD,,-0.0002,USD,84.6153846153846,0,Producer manufacturing,
GTEC,Greenland Technologies Holding Corporation,1.84,USD,-3.6649214659685785,145490,1.0974198677574738,25013936.000000004,USD,,-0.9098,USD,-696.1992136304062,0,Producer manufacturing,Strong buy
AENG,ADVANCED ENGINE TECHNOLOGIES,0.000001,USD,0,200,0.002581104764461285,33.855,USD,,,,,0,Producer manufacturing,
MTEN,Mingteng International Corporation Inc.,5.25,USD,-0.598303544380492,88993,1.7212114413475246,32589375,USD,,,,,0,Producer manufacturing,
CDTI,"CDTI Advanced Materials, Inc.",0.35,USD,-5.405405405405411,190,0.042464743088304314,1424849.9999999998,USD,,,,,0,Producer manufacturing,
BBIG,"Vinco Ventures, Inc.",0.0019,USD,5.555555555555558,1308,0.24494382022471964,23654.000000000004,USD,,,,,0,Producer manufacturing,
HLXW,HELIX WIND CORP,0.000001,USD,0,1040,0.01053484602917342,2652,USD,,,,,0,Producer manufacturing,
ASPW,ARISTA POWER INC,0.000001,USD,0,37805,3.004068464631375,20.98,USD,,,,,0,Producer manufacturing,
SESI,SES SOLAR INC,0.000001,USD,0,5475,1.2605332228208317,72.984,USD,,,,,0,Producer manufacturing,
ODYC,ODYNE CORPORATION,0.000001,USD,0,30000,4.505180958101817,35.071,USD,,,,,0,Producer manufacturing,
YHGJ,Yunhong Green CTI Ltd.,0.638,USD,0.07058269939613544,2468,0.29016177577125657,16491143.999999998,USD,,-0.0748,USD,-83.33333333333334,0,Producer manufacturing,
QIND,Quality Industrial Corp.,0.026,USD,0.7751937984496077,45297,0.14398658833447026,3165549,USD,,,,,0,Producer manufacturing,
TMSH,"TransGlobal Assets, Inc.",0.0002,USD,0,1127750,0.17855509527843963,362175,USD,,-0.0001,USD,66.66666666666666,0,Producer manufacturing,
BRVO,Bravo Multinational Incorporated,0.0708,USD,-16.70588235294118,40453,1.9428848619909613,3372983.0000000005,USD,,-0.0082,USD,91.92913385826772,0,Producer manufacturing,
AUTR,Autris,0.167,USD,-1.7647058823529425,18488,5.244822695035461,7209223,USD,59.642857142857146,0.0028,USD,,0,Producer manufacturing,
BFCH,"BitFrontier Capital Holdings, Inc.",0.0013,USD,0,520000,0.16470684003750882,236788.99999999997,USD,,-0.0026,USD,-176.47058823529414,0,Producer manufacturing,
MKDW,MKDWELL Tech Inc.,0.43,USD,4.116222760290561,53382,0.5296337746452043,7218987,USD,,,,,0,Producer manufacturing,
CENBF,"Cen Biotech, Inc.",0.00001,USD,900,4149,0.8899041245737083,641,USD,,,,,0,Producer manufacturing,
GWH,"ESS Tech, Inc.",4.05,USD,-15.800415800415799,239501,2.2106465029472084,48125628,USD,,-6.7442,USD,-55.794774654069165,0,Producer manufacturing,Buy
TOMZ,"TOMI Environmental Solutions, Inc.",0.94,USD,1.6106366879256202,32225,1.5512552049486124,18814293,USD,,-0.123,USD,15.46391752577319,0,Producer manufacturing,Strong buy
KITT,"Nauticus Robotics, Inc.",1.29,USD,5.737704918032792,6978315,1.3325285692552562,38939669,USD,,-45.6181,USD,-216.18414577514088,0,Producer manufacturing,
TKOI,"Telkonet, Inc.",0.0028,USD,21.73913043478261,200085,1.6519840155881043,837794,USD,,,,,0,Producer manufacturing,
CHGI,"China Carbon Graphite Group, Inc.",0.0001,USD,0,3600,0.3931375653864215,3272.2299999999996,USD,,,,,0,Producer manufacturing,
GETH,GREEN ENVIROTECH HOLDINGS CORP,0.000001,USD,0,200,0.008659808098652534,3.14369,USD,,,,,0,Producer manufacturing,
EVRC,"Evercel, Inc.",0.282,USD,0.355871886120977,17030,0.6045567175729692,9173742,USD,,,,,0,Producer manufacturing,
AWON,"A1 Group, Inc.",0.0021,USD,4.999999999999991,1000,0.0019107054725852933,71753,USD,,-0.0001,USD,50,0,Producer manufacturing,
MWWC,Marketing Worldwide Corp.,0.0001,USD,0,1325959,0.16828580127776785,572891,USD,,0,USD,100,0,Producer manufacturing,
EGOC,Energy 1 Corp.,0.0001,USD,9900.000000000002,689,0.24648517153793875,5241,USD,,,,,0,Producer manufacturing,
IVDN,"Innovative Designs, Inc.",0.29,USD,0,210,0.04500835869518625,11108161,USD,115.99999999999999,0.0025,USD,,0,Producer manufacturing,
DKSC,Dakshidin Corp.,0.00065,USD,-7.142857142857147,40300,0.01772803721638495,2848252,USD,,0,USD,,0,Producer manufacturing,
BNCM,"Bounce Mobile Systems, Inc.",0.01,USD,0,442500,1.4102596790025879,4996199,USD,100,0.0001,USD,,0,Producer manufacturing,
WTII,"Water Technologies International,Inc.",0.0007,USD,-12.500000000000005,1261592,0.5466116319658222,107823.99999999999,USD,,-0.0003,USD,62.5,0,Producer manufacturing,
NVVE,Nuvve Holding Corp.,2.45,USD,-7.196969696969695,52804,0.7977423185349243,3168330.0000000005,USD,,-4.9844,USD,-311.25412541254127,0,Producer manufacturing,
HLLK,"Hallmark Venture Group, Inc.",0.0026,USD,-10.344827586206895,206504,0.26927572622191437,1362207,USD,,0,USD,100,0,Producer manufacturing,
ATVK,Ameritek Ventures,0.0013,USD,62.499999999999986,1643955,1.642475786306852,720494.9999999999,USD,6.499999999999999,0.0002,USD,,0,Producer manufacturing,
GCHK,"Greenchek Technology, Inc.",0.0001,USD,9900.000000000002,71800,0.532759516212807,16135.75,USD,,,,,0,Producer manufacturing,
TAKD,TransAKT Ltd.,0.005,USD,25,1171,0.0781025938598422,667535,USD,,-0.0001,USD,0,0,Producer manufacturing,
SKFG,STARK FOCUS GROUP INC.,0.041075,USD,2.687499999999999,411,0.09242185743197662,408627.99999999994,USD,,-0.0041,USD,2.3809523809523667,0,Retail trade,
FTCHQ,FARFETCH LTD,0.000001,USD,0,76713,6.62478302546698,395,USD,,,,,0,Retail trade,
BRSHF,BRUUSH ORAL CARE INC,0.0012,USD,-36.8421052631579,16561,0.2801573929342347,80364.984,USD,,,,,0,Retail trade,
IFMK,IFRESH INC,0.0001,USD,0,549,0.3439418619220649,9627.34,USD,,,,,0,Retail trade,
SECOY,Secoo Holding Limited,0.0001,USD,0,568,0.33936786759873333,707,USD,,,,,0,Retail trade,
OMHE,OMNI HEALTH INC,0.0001,USD,9900.000000000002,200,0.0005615559367272464,98285,USD,,,,,0,Retail trade,
RENT,"Rent the Runway, Inc.",6.49,USD,-2.5525525525525516,49283,1.6253697919930346,25195153.000000004,USD,,-22.1749,USD,35.20847333820306,0,Retail trade,Strong buy
SAML,"Samsara Luggage, Inc.",0.0019,USD,0,2682840,0.7739336524199475,406088.00000000006,USD,0.04973821989528796,0.0382,USD,,0,Retail trade,
BGI,Birks Group Inc.,1.175,USD,0.42735042735043727,104574,0.26244692974938116,22690847.999999996,USD,,-0.2389,USD,11.942499078510869,0,Retail trade,
SPCO,The Stephan Co.,0.92,USD,-1.4197696222877025,1000,0.23063794455463812,3725080.0000000005,USD,,-0.0557,USD,-39.94974874371858,0,Retail trade,
CACH,CACHE INC,0.000001,USD,0,17050,0.12009122707173216,31.037,USD,,,,,0,Retail trade,
IZM,ICZOOM Group Inc.,1.295,USD,7.0247933884297495,48237,1.3012724884067863,14246758,USD,,-0.2182,USD,-228.6556603773585,0,Retail trade,
LNMG,Linike Medical Group Ltd.,0.0619,USD,-11.571428571428584,16000,1.1881511625316532,31536462,USD,,-0.0004,USD,-126.66666666666666,0,Retail trade,
BGFV,Big 5 Sporting Goods Corporation,1.46,USD,-3.3112582781456985,137162,1.105292125351644,33141710.000000007,USD,,-2.6003,USD,-1736.4380113278787,32.5343,Retail trade,
NUVI,Emo Capital Corp.,0.007,USD,0,39263,6.099580549945627,2838499.9999999995,USD,,-0.0015,USD,,0,Retail trade,
DWIS,"Dinewise, Inc.",0.0499,USD,-0.20000000000000573,9447,0.3191176718969041,8319924.000000001,USD,17.821428571428573,0.0028,USD,40,0,Retail trade,
SGMD,"Sugarmade, Inc.",0.0003,USD,0,221,0.017462073324905177,18714,USD,,,,,0,Retail trade,
WNW,Meiwu Technology Company Limited,0.185,USD,2.097130242825606,2492725,1.0579753829970837,11721938,USD,,-6.2905,USD,-5486.589698046181,0,Retail trade,
CRCW,The Crypto Company,0.0007,USD,7.692307692307695,6356190,0.9174520093915063,1809117,USD,,-0.0035,USD,97.94721407624634,0,Retail trade,
HGGG,HHGREGG INC,0.0001,USD,0,75898,84.29364726788094,2781,USD,,,,,0,Retail trade,
MOGU,MOGU Inc.,2.14,USD,4.390243902439039,7839,1.0680709594789766,15639186,USD,,-0.7639,USD,69.20130629359352,0,Retail trade,
LITB,"LightInTheBox Holding Co., Ltd.",1.03,USD,0.980392156862746,14466,0.5891144550100794,18936100,USD,,-0.3864,USD,86.388135414098,0,Retail trade,
KOSK,Metawells Oil & Gas Inc.,0.015,USD,11.111111111111107,292788,0.22476664535083227,4811931.999999999,USD,,0,USD,100,0,Retail trade,
MFLTY,Missfresh Limited,0.0001,USD,0,977,0.16897559625728567,814,USD,,,,,0,Retail trade,
NPHC,Nutra Pharma Corp.,0.0002,USD,100,500000,51.43503754757741,1519370,USD,,,,,0,Retail trade,
TRNR,Interactive Strength Inc.,1,USD,-5.660377358490571,1780065,0.24183804330821548,1500212,USD,,-7796.52,USD,55.31455401213694,0,Retail trade,
GOSY,GECKOSYSTEMS INTERNATIONAL CORP,0.0001,USD,9900.000000000002,710981,2.679275046426935,82500,USD,,,,,0,Retail trade,
BLIAQ,BB LIQUIDATING INC,0.002,USD,-60,16400,0.8739116070381856,510739.99999999994,USD,,,,,0,Retail trade,
RBNW,"Renewable Energy & Power, Inc.",0.000001,USD,0,250000,0.06203921459049168,18783.3,USD,,,,,0,Retail trade,
ATER,"Aterian, Inc.",2.06,USD,-3.0588235294117623,47399,1.1519850287394726,18035683,USD,,-2.6945,USD,80.15525228496307,0,Retail trade,Buy
VYND,VYNLEADS INC.,0.4999,USD,-0.019999999999997797,4000,1.680672268907563,5873740,USD,,-0.0222,USD,6.722689075630255,0,Retail trade,
HEWA,"HealthWarehouse.com, Inc.",0.089015,USD,6.223150357995224,1189,0.133361747947418,3796401,USD,,-0.0276,USD,11.2540192926045,0,Retail trade,
RBZHF,REEBONZ HOLDING LIMITED,0.0001,USD,0,150,0.02212878955521133,852,USD,,,,,0,Retail trade,
MSS,Maison Solutions Inc.,1.28,USD,0,30040,0.35035869779462964,22336609.28,USD,,-0.1434,USD,,0,Retail trade,
MASN,MAISON LUXE INC.,0.0004,USD,33.33333333333336,106215,0.068064823165071,109035,USD,,,,,0,Retail trade,
HCMC,Healthier Choices Management Corp.,0.000001,USD,0,56893210,0.8123968355106018,481267,USD,,-0.0001,USD,,0,Retail trade,
CDBT,China Dasheng Biotechnology Co.,0.0788,USD,26166.666666666668,100,0.006642708630871324,2364000,USD,,,,,0,Retail trade,
MCLE,MEDICALE CORP.,0.269,USD,52.92779988629904,28602,6.140271784633219,1592480,USD,,-0.0094,USD,-16.049382716049394,0,Retail trade,
IGOT,"FOMO WORLDWIDE, INC.",0.0002,USD,0,10000,0.3428908441286784,22548.999999999996,USD,,,,,0,Retail trade,
BIGGQ,"Big Lots, Inc.",0.0255,USD,-37.804878048780495,75397,0.37901024122398036,757197,USD,,-15.9196,USD,19.002772901879965,0,Retail trade,
YJ,Yunji Inc. - American Depository Shares,1.83,USD,0.5549755481070388,37373,6.391059732886384,9234166,USD,,-2.9293,USD,25.169876871200124,0,Retail trade,
EVVL,Evil Empire Designs Inc.,0.000001,USD,-99.66666666666666,10006,0.6555164665264703,29,USD,,,,,0,Retail trade,
CONNQ,CONNS INC,0.0001,USD,9900.000000000002,770,0.10675317833326402,2490.13,USD,,,,,0,Retail trade,
BDCC,Blackwell 3D Construction Corp.,1.5,USD,6.382978723404261,134352,0.8551596836560954,865191,USD,,-0.2258,USD,97.46505753578447,0,Retail trade,
BTTR,Better Choice Company Inc.,1.84,USD,-3.1578947368420964,98774,0.30694420317845433,3643381.9999999995,USD,,-20.0512,USD,58.24771677612537,0,Retail trade,
SFLM,SFLMAVEN CORP.,0.0002,USD,100,200320,0.020750226339267486,447741.99999999994,USD,,,,,0,Retail trade,
IBGR,"Nexus Energy Services, Inc.",0.008,USD,15.94202898550725,739266,1.2229254224357005,1784,USD,,-0.0037,USD,49.31506849315068,0,Retail trade,
LVRLF,CordovaCann Corp.,0.03,USD,-24.81203007518797,195621,2.954089676293106,3294104,USD,,-0.00620802,USD,85.87325979169042,0,Retail trade,
FLES,Auto Parts 4Less Group Inc,0.0001,USD,-50,443500,0.7175412877463524,884.5360000000001,USD,,,,,0,Retail trade,
VMHG,Victory Marine Holdings Corp.,0.0016,USD,6.66666666666667,86140,0.2862535806620985,176577,USD,,-0.0038,USD,59.57446808510639,0,Retail trade,
WBWB,WU BA Superior Products Holding Group Inc.,0.0003,USD,0,100,0.8771929824561403,30476,USD,,,,,0,Retail trade,
BMXC,Bemax Inc.,0.00296,USD,-1.3333333333333368,129776,0.22713625007110258,1.9999999999999998,USD,,-0.0001,USD,-100.50505050505049,0,Retail trade,
PMNT,Perfect Moment Ltd.,1.01,USD,-0.980392156862746,154045,1.7170312062856194,16173018.899999999,USD,,-0.9086,USD,,0,Retail trade,
LITH,U S LITHIUM CORP,0.000001,USD,0,144,0.09164969450101833,9,USD,,,,,0,Retail trade,
